"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO","Description"
"NVE10049",2865.57000393353,-0.324528199961312,0.0958074365603573,-3.38729655663904,0.000705850452594667,0.00358770141790599,"K03918","lat; L-lysine 6-transaminase [EC:2.6.1.36]"
"NVE10050",418.623530047418,0.402929292775687,0.139249688563707,2.89357410369608,0.0038088440266109,0.0146607773006857,"K01307","GGH; gamma-glutamyl hydrolase [EC:3.4.19.9]"
"NVE10052",929.640767607992,-0.4734924125544,0.157789339083046,-3.00078836318084,0.00269281650865077,0.01105030701342,"K06642","PRKDC; DNA-dependent protein kinase catalytic subunit [EC:2.7.11.1]"
"NVE10054",366.37725145774,0.935208927289494,0.174129354560446,5.37077122723068,7.84006182954097e-08,1.52137639079903e-06,NA,NA
"NVE10056",10.6797525478169,-1.34488782181085,0.311151461725318,-4.32229311844953,1.5441585238321e-05,0.000141726596109895,NA,NA
"NVE10060",2127.01536890556,0.460741901255681,0.0836991955265503,5.50473512149264,3.69723726839691e-08,7.92629221372775e-07,"K12881","THOC4; THO complex subunit 4"
"NVE10064",546.989546297826,0.679825046908034,0.247562580755605,2.74607351738331,0.00603132465087007,0.021337880704011,NA,NA
"NVE10071",5663.7839966154,1.40498815443915,0.313185764542252,4.48611754909314,7.25327344935073e-06,7.50921452312942e-05,NA,NA
"NVE10077",145.350436362892,-0.564771387665651,0.149332954631982,-3.7819608475402,0.000155597839348099,0.00101434309748307,NA,NA
"NVE10083",992.629345346641,0.456733747936159,0.095513429806379,4.78187987659988,1.73663449380339e-06,2.23597150454004e-05,"K12193","VPS24; charged multivesicular body protein 3"
"NVE10086",1567.38837297644,-0.39302972440783,0.101242938562971,-3.88204579980038,0.000103581362238928,0.000718416673869464,"K11498","CENPE; centromeric protein E"
"NVE10088",1026.78559204617,-0.244973701147071,0.0755776104352883,-3.24135282573964,0.00118963844182771,0.00558991068808046,"K15176","CTR9; RNA polymerase-associated protein CTR9"
"NVE10089",433.118441693442,0.555797950635861,0.143665353823343,3.86869858211808,0.00010941780281709,0.000753738227763416,"K00030","IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"NVE10090",1051.3473516427,0.358920918667865,0.132652207135223,2.70572896161454,0.00681546470639637,0.0236317398954505,NA,NA
"NVE10092",184.15382419127,-0.399420046036279,0.146054153191382,-2.73473939157964,0.00624296813064058,0.0219666965827714,NA,NA
"NVE10093",983.493532695962,-0.565888866224722,0.159225191474525,-3.5540159253962,0.000379396238860287,0.00214479332802138,"K15464","BNIP3; BCL2/adenovirus E1B 19 kDa protein-interacting protein 3"
"NVE10095",633.765259823733,-0.650750222171648,0.206224441307947,-3.15554363025238,0.0016019930426186,0.00713645678362851,NA,NA
"NVE10096",525.81722198488,-0.664299301158484,0.165664695058564,-4.0099026586422,6.07437843105182e-05,0.000452667338352344,NA,NA
"NVE10097",2047.24994103085,-0.582197779230653,0.136624129862527,-4.26131006152769,2.03232038087143e-05,0.000179832598193574,NA,NA
"NVE10098",140.838611866292,-2.29311541908313,0.257105177194018,-8.91897800001394,4.70610837334359e-19,1.92578908435507e-16,"K08621","ADAMTS6; a disintegrin and metalloproteinase with thrombospondin motifs 6 [EC:3.4.24.-]"
"NVE10099",161.31352612456,-1.60976552176641,0.288489329974138,-5.57998287808676,2.40542261770623e-08,5.49524804681663e-07,"K08632","ADAMTS18; a disintegrin and metalloproteinase with thrombospondin motifs 18 [EC:3.4.24.-]"
"NVE101",447.794935365959,-0.368975573834505,0.122910332656622,-3.00198987228618,0.00268221099051509,0.0110145372101698,NA,NA
"NVE10100",184.225078166586,-1.02805409860996,0.21597465854757,-4.76006817431092,1.93527577684421e-06,2.44133626256848e-05,"K10521","ABTB2; ankyrin repeat and BTB/POZ domain-containing protein 2"
"NVE10103",122.158625003361,-0.654461013624131,0.238673212170099,-2.74207988267114,0.00610514921840504,0.0215532927984407,NA,NA
"NVE10104",46.1163923725,-0.894339846432281,0.222364638993804,-4.02195173872586,5.77178856753535e-05,0.000434140497703199,NA,NA
"NVE10119",385.844850567939,0.420361521912748,0.153815240057782,2.73289904013956,0.00627795726760407,0.0220764892607968,NA,NA
"NVE10121",256.976266240352,-0.337706631738798,0.105872716396233,-3.18974182616528,0.00142399944527821,0.00647714256261976,NA,NA
"NVE10122",16.9713907421705,-1.09153130367059,0.304553750656558,-3.58403500635756,0.000338326711356657,0.00194084371431235,"K03320","amt; ammonium transporter, Amt family"
"NVE10123",17.9732869879047,-1.3742592779315,0.291532393884164,-4.71391621226677,2.43000616928649e-06,2.94747238162285e-05,NA,NA
"NVE10127",254.963973783234,-0.788741927161903,0.217717560254216,-3.6227758856058,0.000291458335195274,0.00171500142997723,NA,NA
"NVE10139",3808.7765768988,-1.07404506496772,0.241006648208347,-4.4564955902761,8.33103138937055e-06,8.44875248508992e-05,NA,NA
"NVE10143",616.9792985643,0.389461902149706,0.157830427940673,2.46759707384245,0.0136023334072309,0.041284896125395,"K12488","ASAP; Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein"
"NVE10147",7315.27584472045,0.410411036216242,0.077215069432151,5.31516761215724,1.06559194846078e-07,1.98521822666515e-06,NA,NA
"NVE10148",434.933201508811,0.708462209812715,0.250223461552465,2.83131807631943,0.00463565960779228,0.0171493672247034,NA,NA
"NVE10149",566.874846518985,-0.30870347830958,0.125885040696469,-2.45226499194546,0.0141960075256102,0.0427750775784598,NA,NA
"NVE10150",803.304397566275,-0.403413517092164,0.0944768643361563,-4.26997148907045,1.95497956749958e-05,0.000173979009583852,NA,NA
"NVE10152",404.648233283958,0.415604850271036,0.149482394330721,2.78029297116779,0.00543098768683794,0.0195792562280518,"K16330","pseudouridylate synthase / pseudouridine kinase [EC:4.2.1.70 2.7.1.83]"
"NVE10157",124.994540631455,0.570133167478743,0.210583005911012,2.70740350111475,0.0067811781791541,0.023533846306914,"K16911","DDX21; ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]"
"NVE1016",244.260774824361,0.606827891704255,0.186280214329821,3.25760786719854,0.00112355547627592,0.00532661209027151,NA,NA
"NVE10164",125.638346377352,-0.93097443575683,0.221795139041597,-4.19745193596073,2.6993492197244e-05,0.000228455444666443,"K11795","IQWD1; nuclear receptor interaction protein"
"NVE10170",2150.86779032641,-0.986528395085026,0.248851976305494,-3.96431810480761,7.36060462245048e-05,0.000534681105009833,"K17495","CSMD; CUB and sushi domain-containing protein"
"NVE10171",274.502874486083,-1.03051404752953,0.270735966400541,-3.80634335818142,0.000141036548058602,0.000935896865851178,NA,NA
"NVE10173",952.628409137164,-0.443795283013415,0.119178803878453,-3.72377695169712,0.000196264338528901,0.00123226532871779,"K13697","ABHD2; abhydrolase domain-containing protein 2"
"NVE10174",220.613679447344,0.631143436094067,0.126804524405792,4.97729429648993,6.44792474360416e-07,9.50081141153298e-06,"K12586","RRP43; exosome complex component RRP43"
"NVE10177",355.130346353181,1.04686919838211,0.221399703030748,4.72841283909362,2.26281726040166e-06,2.77644463960382e-05,"K05094","FGFR3; fibroblast growth factor receptor 3 [EC:2.7.10.1]"
"NVE10178",16083.0729747876,0.521977767389793,0.218011846020993,2.39426332521183,0.0166537876248461,0.0486474134438991,"K06237","COL4A; collagen, type IV, alpha"
"NVE10179",17156.3344886277,-1.13643881305589,0.166451168668282,-6.82746070302869,8.6430791424692e-12,5.56905582867663e-10,"K06237","COL4A; collagen, type IV, alpha"
"NVE10183",763.375453835094,0.752556619527776,0.137930703845888,5.45604857036487,4.86846811609098e-08,1.00050236835086e-06,"K03064","PSMC6; 26S proteasome regulatory subunit T4"
"NVE10184",41.3432939689929,-0.959909286535052,0.220762501066959,-4.34815370316857,1.37288379631764e-05,0.000128656145235472,NA,NA
"NVE10185",169.326227048591,0.552018522151088,0.151818158512666,3.63605070407327,0.000276849861333581,0.00164229985137481,"K16816","PNPLA2; patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3]"
"NVE10187",1092.67716482408,-0.462379995244603,0.106222108033018,-4.35295442546552,1.34315080109238e-05,0.00012637754108705,NA,NA
"NVE10188",352.910435748726,-0.762702530498308,0.268520891185047,-2.84038432589852,0.00450592113089243,0.0167517708603867,NA,NA
"NVE10190",184.132901067991,-0.82260694726137,0.156401385638145,-5.25958861492813,1.44378039636628e-07,2.59446669840088e-06,NA,NA
"NVE10193",81.3856372720631,-0.654163062557338,0.224616622811225,-2.91235374466082,0.00358716142283815,0.0139520660643155,"K04615","GABBR; gamma-aminobutyric acid type B receptor"
"NVE10195",64.3875549102363,0.705126892949147,0.221343775892439,3.18566397499156,0.00144422234393825,0.00654869482355357,"K09656","B4GALNT3; beta-1,4-N-acetylgalactosaminyltransferase 3 [EC:2.4.1.244]"
"NVE10197",416.817670963497,-1.05071623590866,0.147397739598204,-7.12844198813933,1.01511365015115e-12,7.91890497985802e-11,"K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]"
"NVE10198",101.353855922582,0.513800611388957,0.181700643510198,2.82773137982925,0.00468791244392996,0.0173069891982694,"K13706","ABHD14; abhydrolase domain-containing protein 14"
"NVE10199",260.77379358434,0.774309199168401,0.150509020872773,5.14460325818565,2.68086765123236e-07,4.43583243404771e-06,"K14295","NUP50; nuclear pore complex protein Nup50"
"NVE10201",937.361057445876,-0.317296883949162,0.0893913374681641,-3.54952608313042,0.000385925231206933,0.002174850451293,"K06111","EXOC4; exocyst complex component 4"
"NVE10202",197.463462606953,0.574331621055555,0.163930107368024,3.50351518873941,0.00045916046924032,0.00250876503748664,NA,NA
"NVE10210",115.413308064538,-0.576353914467477,0.22671896795613,-2.54215127945978,0.011017247747532,0.035000994784961,NA,NA
"NVE10211",971.258135605547,-0.594890372082621,0.144466443447032,-4.11784465574344,3.82432332980437e-05,0.00030738229382387,NA,NA
"NVE10213",292.486223588434,-0.628661690729987,0.107242792702558,-5.86204140052192,4.57210986511596e-09,1.35113069477783e-07,NA,NA
"NVE10214",797.952300081187,0.939760025539523,0.115690057590142,8.12308373869803,4.54485511928369e-16,9.13868497045622e-14,"K09705","uncharacterized protein"
"NVE10216",1803.41097029774,-0.766025638784552,0.127948874966777,-5.98696658320331,2.13790685050456e-09,6.96461973296353e-08,"K12232","HECTD2; E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"
"NVE10218",1492.85694622263,-1.48558535760138,0.231685753765306,-6.41207037315832,1.43556537297879e-10,6.439338908602e-09,NA,NA
"NVE10220",2408.39192477234,0.382029597155138,0.110990954850369,3.4419885626731,0.000577454664385932,0.00303762491817631,"K04354","PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B"
"NVE10221",1687.36756927251,-0.609695674710188,0.203966252326978,-2.98919879026254,0.00279710083495609,0.0113801459925607,NA,NA
"NVE10224",55.1895411456431,-1.35753402584421,0.227515942416608,-5.96676440088056,2.42004446789455e-09,7.73253934433431e-08,NA,NA
"NVE10241",871.704431962913,0.836286709157898,0.25745606475065,3.24826960269068,0.0011610919823915,0.00547673821825719,NA,NA
"NVE10252",587.740499272347,-0.717899367891177,0.163110237855495,-4.40131396612386,1.07597298236624e-05,0.000105627398205776,"K20478","GOLGB1; golgin subfamily B member 1"
"NVE10263",359.455220783342,-0.505291090503462,0.177647655506298,-2.84434426710207,0.0044502934835409,0.0165809186959635,NA,NA
"NVE10287",417.375669715556,1.20167943089529,0.269082056853926,4.46584749999749,7.97524060347394e-06,8.14815974927857e-05,NA,NA
"NVE10288",93.3883825675948,1.32778272703912,0.250227254260709,5.30630738430961,1.11868252112363e-07,2.07418678896731e-06,NA,NA
"NVE10289",305.648319224557,1.01887118380476,0.299235559464342,3.40491345891052,0.000661850246405278,0.00340111412148119,NA,NA
"NVE10292",298.545584087551,-0.516945219169142,0.203556590604931,-2.5395651284632,0.0110990378229721,0.0351650444472732,NA,NA
"NVE10293",2417.11176379417,-0.477718310856021,0.195870853836915,-2.43894536373327,0.014730195161796,0.0440885156100207,"K10408","DNAH; dynein heavy chain, axonemal"
"NVE10303",75.6006180570655,-0.95786078397804,0.20617430729705,-4.64587851190393,3.38632254251766e-06,3.91019669822893e-05,NA,NA
"NVE1031",586.705358397672,0.590086565922532,0.232687593056385,2.53596059064285,0.0112139353041967,0.0354144997082424,NA,NA
"NVE10311",762.344436049562,-0.757374816482018,0.152532460690233,-4.96533533291719,6.858246325836e-07,1.00105504098952e-05,"K13173","ARGLU1; arginine and glutamate-rich protein 1"
"NVE10313",64.8472990873515,0.558859972320441,0.195129194106286,2.86405104515541,0.00418260603267112,0.0158111008722813,NA,NA
"NVE10315",141.748586826358,-1.32941216522088,0.306285410166366,-4.34043581931889,1.42200398858537e-05,0.00013235531936853,NA,NA
"NVE10316",153.385123172561,-2.16772939618881,0.284301214094141,-7.62476306369559,2.444830157547e-14,2.95469758677636e-12,NA,NA
"NVE10317",699.831491432243,1.09006513381308,0.155125792443914,7.02697544128383,2.11058497188249e-12,1.56781511048277e-10,NA,NA
"NVE10318",153.875933131119,0.71277143519583,0.233705595994644,3.04986892659672,0.00228941257866742,0.00963623431453267,"K10744","RNASEH2B; ribonuclease H2 subunit B"
"NVE10328",946.568799009605,0.738904965524959,0.141044988590028,5.23878921833032,1.61633517258121e-07,2.85830310086859e-06,NA,NA
"NVE1033",378.441708930304,0.824412031576,0.11402761730355,7.22993298528155,4.83232431876917e-13,4.02549874054611e-11,NA,NA
"NVE10331",477.37550095718,0.437996655988599,0.117125904580385,3.73953701837151,0.00018435949811798,0.00116757678349223,"K18411","MAEL; protein maelstrom"
"NVE10332",670.391477195504,0.210054979069479,0.0823839529933202,2.54970745439358,0.0107813345577066,0.0344014539751717,"K02355","fusA; elongation factor G"
"NVE10334",104.392221969234,0.966995924563578,0.215017372570567,4.49729206995224,6.88244142846312e-06,7.16025630325167e-05,"K10252","BCDO2; beta,beta-carotene 9',10'-dioxygenase [EC:1.13.11.71]"
"NVE10339",453.62031362943,0.20753086481287,0.0829216560234817,2.50273420436877,0.0123238057120316,0.0381540706441646,NA,NA
"NVE10342",1935.14885372199,0.372687911260239,0.102128965722099,3.64918912695495,0.00026306937961609,0.00157134270923055,NA,NA
"NVE10343",351.008152254714,-0.427539284663777,0.146120914611026,-2.92592806308315,0.00343430340246837,0.0134675734469695,NA,NA
"NVE10348",181.129503857394,0.553515657831738,0.161855274228413,3.41981847962894,0.000626629340772458,0.00324793322753359,"K09680","coaW; type II pantothenate kinase [EC:2.7.1.33]"
"NVE10349",215.254009915809,0.566247245912325,0.144005827941552,3.93211340128643,8.42023256127478e-05,0.000600433887165192,NA,NA
"NVE10350",204.478118376632,0.608191359140992,0.200543142364147,3.03272079997947,0.00242359721150439,0.0100991909571056,NA,NA
"NVE10351",287.566566744777,0.442097007897472,0.185267199242826,2.38626702246426,0.0170203878542967,0.0495487601976637,NA,NA
"NVE10366",507.215729864391,-0.645034854582496,0.219050846268494,-2.94468095225648,0.00323287840879771,0.0128286643220835,NA,NA
"NVE10368",283.154092613154,-0.789067582069517,0.190604569503587,-4.13981461265371,3.47586603927616e-05,0.00028387456360685,NA,NA
"NVE10371",163.379439362535,0.424033526390457,0.156746122060697,2.70522498940202,0.00682581409053467,0.0236606655349338,NA,NA
"NVE10378",2641.05020182581,0.384656737496527,0.13272730610525,2.898097978358,0.00375433284275864,0.0144791358395081,"K13431","SRPR; signal recognition particle receptor subunit alpha"
"NVE10385",795.548174976631,-0.487771677174538,0.156647290485554,-3.11382134770803,0.00184681277395152,0.00803973645995134,NA,NA
"NVE1039",157.90966078829,-1.75598021696996,0.231360055535499,-7.58981585177106,3.20360446421359e-14,3.74352816669811e-12,NA,NA
"NVE10393",931.650250506079,0.436236553923045,0.155521611916964,2.80498992098899,0.00503181531814396,0.0183558167494069,"K10801","MBD4; methyl-CpG-binding domain protein 4 [EC:3.2.2.-]"
"NVE10394",27.6205096853455,-0.993155267704082,0.296353968964009,-3.351246724233,0.000804485919593673,0.00399843044417695,NA,NA
"NVE10398",47.1483557993363,-0.654594174999675,0.213485911376848,-3.06621720739304,0.00216785768387307,0.00921882962193972,NA,NA
"NVE1040",11.3840709925916,-1.41368055669387,0.306694008056906,-4.6094169418255,4.03799810140285e-06,4.5173288112816e-05,NA,NA
"NVE10404",476.760297256883,-0.545527091096746,0.15837111676573,-3.44461226413978,0.000571879095993177,0.0030158444300341,NA,NA
"NVE10409",85.0506485989285,-0.928387269172035,0.22384872953076,-4.14738681393526,3.36291627884293e-05,0.00027600289304719,NA,NA
"NVE10412",127.884717405808,0.367218334120048,0.152972260092377,2.40055506729319,0.0163702274598861,0.0479873765868849,NA,NA
"NVE10415",139.773196569779,0.380381715058477,0.144177346126488,2.6382904476877,0.00833251808543195,0.0278097215752262,"K15146","MED4; mediator of RNA polymerase II transcription subunit 4"
"NVE10419",23063.7195511332,-0.550106585093575,0.217513019589007,-2.52907428775072,0.0114363818176421,0.0359845684468504,"K02917","RP-L35Ae; large subunit ribosomal protein L35Ae"
"NVE10420",167.644997654402,-0.563909644349728,0.211622207127004,-2.66469975909145,0.0077057085822973,0.0261129816478403,NA,NA
"NVE10421",2291.61399318717,-0.380684603518718,0.131844737975903,-2.88737047350569,0.00388476517874112,0.0148924325521707,"K20163","DENND4; DENN domain-containing protein 4"
"NVE10422",2918.97822606261,-0.529785595443424,0.149218938129946,-3.55039113722995,0.000384659186052754,0.00216823961205425,"K14326","UPF1; regulator of nonsense transcripts 1 [EC:3.6.4.-]"
"NVE10424",440.898144608338,-0.657780615506933,0.155221434719162,-4.23769189285641,2.25829383704265e-05,0.000196035369367398,NA,NA
"NVE10425",373.35068515153,-0.743948499393959,0.236987865399446,-3.13918393306773,0.00169419069545349,0.00748002990184603,NA,NA
"NVE10428",358.110138541787,0.341763123695962,0.114502668483788,2.9847612131795,0.00283799773172415,0.0115184090990892,NA,NA
"NVE10434",121.198769604445,-1.24854012882346,0.215823107308889,-5.78501599940607,7.2505428814923e-09,2.01812545000964e-07,NA,NA
"NVE10439",1068.00302078693,-0.243105750178715,0.0930373696092323,-2.61299036290243,0.0089753833047842,0.0295609736775051,"K10591","NEDD4; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]"
"NVE10441",1470.53320704324,0.341779645017625,0.12437877097317,2.74789373092738,0.00599794457669342,0.021237384438853,"K03522","fixB; electron transfer flavoprotein alpha subunit"
"NVE10446",223.193610230113,0.691182711627367,0.223653187508023,3.09042191318008,0.00199872352622704,0.00859907866098427,NA,NA
"NVE10447",147.257810382517,0.413779981789501,0.166034733706227,2.49212904163547,0.0126979894840211,0.0390636513736208,"K21439","ANKRD49; ankyrin repeat domain-containing protein 49"
"NVE10449",35.1290517767055,-0.786294676699049,0.260484267575643,-3.01858797084824,0.00253955659162734,0.0105269517504368,NA,NA
"NVE1045",47.0659232914853,0.681842092142401,0.227701546919316,2.99445524796547,0.00274935384710555,0.0112427556949048,NA,NA
"NVE10453",278.412707020682,-0.69603678890636,0.245950134326976,-2.82999149730499,0.00465492411962996,0.0172151744237147,NA,NA
"NVE10456",1129.08898190208,-0.288878594391122,0.092867772222811,-3.1106441715651,0.00186679741441163,0.00811008561951039,NA,NA
"NVE10457",101.990067735877,0.501953200917404,0.184642979441618,2.71850683104968,0.00655773016510257,0.022891864068537,NA,NA
"NVE10459",647.318993592872,0.312643103826329,0.107276596909296,2.91436448241059,0.00356413514174258,0.0138787065410928,NA,NA
"NVE1046",49.1587264906774,-0.954148106913747,0.229232131142611,-4.16236634086933,3.14966506751219e-05,0.00026125866891793,NA,NA
"NVE10460",716.502329548002,0.426541928394091,0.169476706010289,2.51681743429799,0.0118420172666737,0.0370211838554032,NA,NA
"NVE10461",929.259464104366,-0.459376982439592,0.149679166973472,-3.06907762601999,0.00214720790844553,0.00914351478802785,NA,NA
"NVE1047",413.771974707265,0.607136435995347,0.165643031730692,3.66533037732881,0.000247019490340959,0.00149113085201938,NA,NA
"NVE10471",243.26832804684,0.588327479804045,0.163470905792689,3.59897363357215,0.000319475574691802,0.00184953283189037,NA,NA
"NVE10474",92.0795213175022,-0.747755661166292,0.311470587279754,-2.4007263982672,0.016362565499351,0.0479709452328257,NA,NA
"NVE10481",135.545043791432,0.560397004960177,0.163857620880426,3.42002405471958,0.00062615598627206,0.00324629659475345,NA,NA
"NVE10484",510.187709393275,0.849512893507497,0.13469865756475,6.30676584953443,2.84926375911497e-10,1.19316117022184e-08,"K17794","TIM23; mitochondrial import inner membrane translocase subunit TIM23"
"NVE1049",146.778871060248,-0.782881715024776,0.196099584342077,-3.9922660603865,6.54448846563438e-05,0.0004810910603874,NA,NA
"NVE10491",414.797018008948,0.315059779393648,0.0876812844688618,3.59323864040262,0.000326593221479428,0.00188512419970494,NA,NA
"NVE10495",77.5920493265881,-0.699004348119546,0.209764860206175,-3.33232338072498,0.00086124117291286,0.0042416491465778,"K11729","ACAD10; acyl-CoA dehydrogenase family member 10"
"NVE10496",233.128447376516,-0.665046333496133,0.247870348373706,-2.68304110539864,0.00729560225974518,0.0249772380314922,NA,NA
"NVE10497",110.271978690419,-0.492747518182217,0.197968263059175,-2.48902278864228,0.0128094754812959,0.0393288160591321,NA,NA
"NVE1050",46.1989670734698,-0.565322221252297,0.20595315138416,-2.74490687543699,0.00605280708488289,0.0213911704931657,"K04984","TRPA1; transient receptor potential cation channel subfamily A member 1"
"NVE10502",221.886860293178,0.454213906946218,0.185255266028647,2.45182723645751,0.0142132884649544,0.0428050294958117,NA,NA
"NVE10503",547.690169839363,-0.491842798097403,0.130683466011237,-3.76361917164878,0.000167471861896944,0.0010758141500265,NA,NA
"NVE10506",528.608809291887,-0.853694430765809,0.11587989733909,-7.36706236688935,1.74428896254249e-13,1.61450555759142e-11,"K18259","AMN; protein amnionless"
"NVE10521",1647.11679888912,-0.68363095220707,0.183089072020608,-3.73387086767322,0.000188559198084294,0.00118900873082351,NA,NA
"NVE10531",62.3090513166974,1.12089268127231,0.217083187683788,5.16342464486495,2.42472218851838e-07,4.09237663148996e-06,"K15109","SLC25A20_29; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29"
"NVE10533",460.660849810655,-0.440813190383665,0.180473463039658,-2.44253743990494,0.0145844167629811,0.0437307521527874,NA,NA
"NVE10535",56.447799102042,-0.635252309612268,0.234970185142384,-2.70354432085639,0.00686042981856226,0.0237519122763899,NA,NA
"NVE10537",281.574372014931,0.95305504298294,0.194892403082137,4.89016004682992,1.00754023576092e-06,1.3868950900292e-05,NA,NA
"NVE10539",793.804005859885,-0.725027303505372,0.262659166897401,-2.76033504586794,0.00577421095659446,0.0205938028383128,"K06777","PTPRD; receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48]"
"NVE10541",28.0790230252894,-0.884594002359372,0.313248830527711,-2.82393393414798,0.00474381620569522,0.0174801758290428,NA,NA
"NVE10542",48.5661677944301,-0.736424290222377,0.301645886733242,-2.44135366206278,0.0146323172688207,0.0438461973657813,NA,NA
"NVE10544",58.7778651059756,0.717418518422079,0.239646117755277,2.99365800348452,0.00275654738208054,0.0112603270905479,NA,NA
"NVE10550",335.131855903831,-0.511752889785574,0.142157275032435,-3.59990643932088,0.000318331699520175,0.00184483874247685,NA,NA
"NVE10551",145.806696091694,-0.626466968490816,0.234215208250579,-2.67474931781791,0.00747851467254629,0.0254800401310462,NA,NA
"NVE10552",533.455327554804,0.668777714734059,0.139980261618958,4.77765727109833,1.77349327849184e-06,2.27680738245993e-05,"K17919","SNX4; sorting nexin-4"
"NVE10553",30301.6479619069,-0.518622079443331,0.19564442970183,-2.65083999699727,0.00802918684745622,0.0270051598005647,"K02953","RP-S13e; small subunit ribosomal protein S13e"
"NVE10554",253.56922508093,0.661417883649017,0.130268156718915,5.07735658742902,3.82722183240241e-07,6.05219994852787e-06,NA,NA
"NVE10556",35.8395305853327,-0.749140000951168,0.285904234620684,-2.62024800697712,0.00878658409896906,0.0290787562582936,NA,NA
"NVE10560",572.137424276788,0.661662147078526,0.150216014056416,4.40473774540463,1.05911929035273e-05,0.00010414821858127,NA,NA
"NVE10562",667.966477065348,0.342112787437841,0.131369330379267,2.6042059166333,0.0092087411638169,0.0302035353768751,NA,NA
"NVE10565",721.219509671108,0.547381361602583,0.166224492149637,3.29302471930445,0.000991157600263056,0.00478154106021422,"K06129","LYPLA3; lysophospholipase III [EC:3.1.1.5]"
